match_id,season,date,innings_number,over_number,batting_team,bowling_team,final_stabilized_probability,eventual_winner
1216492,2020/21,2020-09-19,2,18,Chennai Super Kings,Mumbai Indians,0.8545,Chennai Super Kings
1216492,2020/21,2020-09-19,2,19,Chennai Super Kings,Mumbai Indians,0.9851,Chennai Super Kings
1216492,2020/21,2020-09-19,2,20,Chennai Super Kings,Mumbai Indians,0.858,Chennai Super Kings
1216494,2020/21,2020-10-21,2,5,Royal Challengers Bengaluru,Kolkata Knight Riders,0.9286,Royal Challengers Bengaluru
1216494,2020/21,2020-10-21,2,6,Royal Challengers Bengaluru,Kolkata Knight Riders,0.9286,Royal Challengers Bengaluru
1216494,2020/21,2020-10-21,2,10,Royal Challengers Bengaluru,Kolkata Knight Riders,0.94,Royal Challengers Bengaluru
1216494,2020/21,2020-10-21,2,11,Royal Challengers Bengaluru,Kolkata Knight Riders,1.0,Royal Challengers Bengaluru
1216494,2020/21,2020-10-21,2,12,Royal Challengers Bengaluru,Kolkata Knight Riders,1.0,Royal Challengers Bengaluru
1216494,2020/21,2020-10-21,2,13,Royal Challengers Bengaluru,Kolkata Knight Riders,1.0,Royal Challengers Bengaluru
1216494,2020/21,2020-10-21,2,14,Royal Challengers Bengaluru,Kolkata Knight Riders,1.0,Royal Challengers Bengaluru
1216495,2020/21,2020-11-03,2,7,Sunrisers Hyderabad,Mumbai Indians,0.9322,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,8,Sunrisers Hyderabad,Mumbai Indians,0.9322,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,9,Sunrisers Hyderabad,Mumbai Indians,0.9322,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,10,Sunrisers Hyderabad,Mumbai Indians,0.9322,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,11,Sunrisers Hyderabad,Mumbai Indians,0.9646,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,12,Sunrisers Hyderabad,Mumbai Indians,1.0,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,13,Sunrisers Hyderabad,Mumbai Indians,1.0,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,14,Sunrisers Hyderabad,Mumbai Indians,1.0,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,15,Sunrisers Hyderabad,Mumbai Indians,1.0,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,16,Sunrisers Hyderabad,Mumbai Indians,1.0,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,17,Sunrisers Hyderabad,Mumbai Indians,1.0,Sunrisers Hyderabad
1216495,2020/21,2020-11-03,2,18,Sunrisers Hyderabad,Mumbai Indians,1.0,Sunrisers Hyderabad
1216498,2020/21,2020-10-24,2,4,Sunrisers Hyderabad,Punjab Kings,0.8516,Punjab Kings
1216498,2020/21,2020-10-24,2,5,Sunrisers Hyderabad,Punjab Kings,0.8516,Punjab Kings
1216498,2020/21,2020-10-24,2,6,Sunrisers Hyderabad,Punjab Kings,0.8516,Punjab Kings
1216498,2020/21,2020-10-24,2,7,Sunrisers Hyderabad,Punjab Kings,0.8585,Punjab Kings
1216498,2020/21,2020-10-24,2,16,Sunrisers Hyderabad,Punjab Kings,0.9009,Punjab Kings
1216501,2020/21,2020-10-07,2,10,Chennai Super Kings,Kolkata Knight Riders,0.8585,Kolkata Knight Riders
1216501,2020/21,2020-10-07,2,11,Chennai Super Kings,Kolkata Knight Riders,0.8624,Kolkata Knight Riders
1216501,2020/21,2020-10-07,2,12,Chennai Super Kings,Kolkata Knight Riders,0.8624,Kolkata Knight Riders
1216502,2020/21,2020-10-31,2,4,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.8516,Sunrisers Hyderabad
1216502,2020/21,2020-10-31,2,5,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.94,Sunrisers Hyderabad
1216502,2020/21,2020-10-31,2,6,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.94,Sunrisers Hyderabad
1216502,2020/21,2020-10-31,2,11,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.9,Sunrisers Hyderabad
1216502,2020/21,2020-10-31,2,12,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.9,Sunrisers Hyderabad
1216502,2020/21,2020-10-31,2,14,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.9868,Sunrisers Hyderabad
1216502,2020/21,2020-10-31,2,15,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.9868,Sunrisers Hyderabad
1216505,2020/21,2020-11-02,2,4,Delhi Capitals,Royal Challengers Bengaluru,0.8516,Delhi Capitals
1216505,2020/21,2020-11-02,2,6,Delhi Capitals,Royal Challengers Bengaluru,0.8516,Delhi Capitals
1216505,2020/21,2020-11-02,2,7,Delhi Capitals,Royal Challengers Bengaluru,0.8585,Delhi Capitals
1216505,2020/21,2020-11-02,2,8,Delhi Capitals,Royal Challengers Bengaluru,0.8585,Delhi Capitals
1216505,2020/21,2020-11-02,2,11,Delhi Capitals,Royal Challengers Bengaluru,0.8624,Delhi Capitals
1216505,2020/21,2020-11-02,2,12,Delhi Capitals,Royal Challengers Bengaluru,1.0,Delhi Capitals
1216505,2020/21,2020-11-02,2,13,Delhi Capitals,Royal Challengers Bengaluru,0.9,Delhi Capitals
1216505,2020/21,2020-11-02,2,14,Delhi Capitals,Royal Challengers Bengaluru,0.9,Delhi Capitals
1216505,2020/21,2020-11-02,2,15,Delhi Capitals,Royal Challengers Bengaluru,0.9,Delhi Capitals
1216505,2020/21,2020-11-02,2,16,Delhi Capitals,Royal Challengers Bengaluru,0.965,Delhi Capitals
1216505,2020/21,2020-11-02,2,17,Delhi Capitals,Royal Challengers Bengaluru,0.965,Delhi Capitals
1216506,2020/21,2020-11-01,2,7,Chennai Super Kings,Punjab Kings,0.8971,Chennai Super Kings
1216506,2020/21,2020-11-01,2,8,Chennai Super Kings,Punjab Kings,0.8971,Chennai Super Kings
1216506,2020/21,2020-11-01,2,10,Chennai Super Kings,Punjab Kings,0.8971,Chennai Super Kings
1216506,2020/21,2020-11-01,2,11,Chennai Super Kings,Punjab Kings,0.8624,Chennai Super Kings
1216506,2020/21,2020-11-01,2,12,Chennai Super Kings,Punjab Kings,0.9646,Chennai Super Kings
1216506,2020/21,2020-11-01,2,13,Chennai Super Kings,Punjab Kings,0.8624,Chennai Super Kings
1216506,2020/21,2020-11-01,2,14,Chennai Super Kings,Punjab Kings,0.9646,Chennai Super Kings
1216506,2020/21,2020-11-01,2,15,Chennai Super Kings,Punjab Kings,0.8624,Chennai Super Kings
1216506,2020/21,2020-11-01,2,18,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1216506,2020/21,2020-11-01,2,19,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1216509,2020/21,2020-10-17,2,20,Delhi Capitals,Chennai Super Kings,0.858,Delhi Capitals
1216513,2020/21,2020-10-04,2,8,Chennai Super Kings,Punjab Kings,0.8971,Chennai Super Kings
1216513,2020/21,2020-10-04,2,9,Chennai Super Kings,Punjab Kings,0.8971,Chennai Super Kings
1216513,2020/21,2020-10-04,2,10,Chennai Super Kings,Punjab Kings,0.8971,Chennai Super Kings
1216513,2020/21,2020-10-04,2,11,Chennai Super Kings,Punjab Kings,0.9646,Chennai Super Kings
1216513,2020/21,2020-10-04,2,12,Chennai Super Kings,Punjab Kings,0.9646,Chennai Super Kings
1216513,2020/21,2020-10-04,2,13,Chennai Super Kings,Punjab Kings,0.9646,Chennai Super Kings
1216513,2020/21,2020-10-04,2,14,Chennai Super Kings,Punjab Kings,0.9646,Chennai Super Kings
1216513,2020/21,2020-10-04,2,15,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1216513,2020/21,2020-10-04,2,16,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1216513,2020/21,2020-10-04,2,17,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1216513,2020/21,2020-10-04,2,18,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1216514,2020/21,2020-10-03,2,11,Royal Challengers Bengaluru,Rajasthan Royals,0.8696,Royal Challengers Bengaluru
1216514,2020/21,2020-10-03,2,12,Royal Challengers Bengaluru,Rajasthan Royals,0.8696,Royal Challengers Bengaluru
1216514,2020/21,2020-10-03,2,13,Royal Challengers Bengaluru,Rajasthan Royals,0.8696,Royal Challengers Bengaluru
1216514,2020/21,2020-10-03,2,14,Royal Challengers Bengaluru,Rajasthan Royals,0.8696,Royal Challengers Bengaluru
1216514,2020/21,2020-10-03,2,15,Royal Challengers Bengaluru,Rajasthan Royals,0.8696,Royal Challengers Bengaluru
1216514,2020/21,2020-10-03,2,16,Royal Challengers Bengaluru,Rajasthan Royals,0.9009,Royal Challengers Bengaluru
1216514,2020/21,2020-10-03,2,17,Royal Challengers Bengaluru,Rajasthan Royals,0.9009,Royal Challengers Bengaluru
1216514,2020/21,2020-10-03,2,18,Royal Challengers Bengaluru,Rajasthan Royals,0.9789,Royal Challengers Bengaluru
1216514,2020/21,2020-10-03,2,19,Royal Challengers Bengaluru,Rajasthan Royals,0.9789,Royal Challengers Bengaluru
1216514,2020/21,2020-10-03,2,20,Royal Challengers Bengaluru,Rajasthan Royals,0.9789,Royal Challengers Bengaluru
1216518,2020/21,2020-10-22,2,7,Sunrisers Hyderabad,Rajasthan Royals,0.879,Sunrisers Hyderabad
1216518,2020/21,2020-10-22,2,8,Sunrisers Hyderabad,Rajasthan Royals,0.879,Sunrisers Hyderabad
1216518,2020/21,2020-10-22,2,9,Sunrisers Hyderabad,Rajasthan Royals,0.879,Sunrisers Hyderabad
1216518,2020/21,2020-10-22,2,11,Sunrisers Hyderabad,Rajasthan Royals,0.92,Sunrisers Hyderabad
1216518,2020/21,2020-10-22,2,13,Sunrisers Hyderabad,Rajasthan Royals,0.92,Sunrisers Hyderabad
1216518,2020/21,2020-10-22,2,14,Sunrisers Hyderabad,Rajasthan Royals,0.92,Sunrisers Hyderabad
1216518,2020/21,2020-10-22,2,16,Sunrisers Hyderabad,Rajasthan Royals,0.9683,Sunrisers Hyderabad
1216518,2020/21,2020-10-22,2,17,Sunrisers Hyderabad,Rajasthan Royals,0.9683,Sunrisers Hyderabad
1216518,2020/21,2020-10-22,2,18,Sunrisers Hyderabad,Rajasthan Royals,0.9916,Sunrisers Hyderabad
1216518,2020/21,2020-10-22,2,19,Sunrisers Hyderabad,Rajasthan Royals,0.9916,Sunrisers Hyderabad
1216520,2020/21,2020-10-26,2,12,Punjab Kings,Kolkata Knight Riders,0.8696,Punjab Kings
1216520,2020/21,2020-10-26,2,13,Punjab Kings,Kolkata Knight Riders,0.8696,Punjab Kings
1216520,2020/21,2020-10-26,2,14,Punjab Kings,Kolkata Knight Riders,0.8696,Punjab Kings
1216520,2020/21,2020-10-26,2,15,Punjab Kings,Kolkata Knight Riders,0.8696,Punjab Kings
1216520,2020/21,2020-10-26,2,18,Punjab Kings,Kolkata Knight Riders,1.0,Punjab Kings
1216520,2020/21,2020-10-26,2,19,Punjab Kings,Kolkata Knight Riders,0.9789,Punjab Kings
1216521,2020/21,2020-10-23,2,5,Mumbai Indians,Chennai Super Kings,0.9286,Mumbai Indians
1216521,2020/21,2020-10-23,2,6,Mumbai Indians,Chennai Super Kings,0.9286,Mumbai Indians
1216521,2020/21,2020-10-23,2,7,Mumbai Indians,Chennai Super Kings,0.9948,Mumbai Indians
1216521,2020/21,2020-10-23,2,8,Mumbai Indians,Chennai Super Kings,0.9948,Mumbai Indians
1216521,2020/21,2020-10-23,2,9,Mumbai Indians,Chennai Super Kings,0.9948,Mumbai Indians
1216521,2020/21,2020-10-23,2,10,Mumbai Indians,Chennai Super Kings,0.9948,Mumbai Indians
1216521,2020/21,2020-10-23,2,11,Mumbai Indians,Chennai Super Kings,1.0,Mumbai Indians
1216521,2020/21,2020-10-23,2,12,Mumbai Indians,Chennai Super Kings,1.0,Mumbai Indians
1216521,2020/21,2020-10-23,2,13,Mumbai Indians,Chennai Super Kings,1.0,Mumbai Indians
1216522,2020/21,2020-10-17,2,20,Royal Challengers Bengaluru,Rajasthan Royals,0.9916,Royal Challengers Bengaluru
1216523,2020/21,2020-10-10,2,11,Punjab Kings,Kolkata Knight Riders,0.8624,Kolkata Knight Riders
1216523,2020/21,2020-10-10,2,13,Punjab Kings,Kolkata Knight Riders,0.8624,Kolkata Knight Riders
1216523,2020/21,2020-10-10,2,14,Punjab Kings,Kolkata Knight Riders,0.8624,Kolkata Knight Riders
1216526,2020/21,2020-10-16,2,7,Mumbai Indians,Kolkata Knight Riders,0.8971,Mumbai Indians
1216526,2020/21,2020-10-16,2,8,Mumbai Indians,Kolkata Knight Riders,0.8971,Mumbai Indians
1216526,2020/21,2020-10-16,2,9,Mumbai Indians,Kolkata Knight Riders,0.8971,Mumbai Indians
1216526,2020/21,2020-10-16,2,10,Mumbai Indians,Kolkata Knight Riders,0.8971,Mumbai Indians
1216526,2020/21,2020-10-16,2,11,Mumbai Indians,Kolkata Knight Riders,0.9646,Mumbai Indians
1216526,2020/21,2020-10-16,2,12,Mumbai Indians,Kolkata Knight Riders,0.9646,Mumbai Indians
1216526,2020/21,2020-10-16,2,13,Mumbai Indians,Kolkata Knight Riders,0.9646,Mumbai Indians
1216526,2020/21,2020-10-16,2,14,Mumbai Indians,Kolkata Knight Riders,0.9571,Mumbai Indians
1216526,2020/21,2020-10-16,2,15,Mumbai Indians,Kolkata Knight Riders,0.9571,Mumbai Indians
1216526,2020/21,2020-10-16,2,16,Mumbai Indians,Kolkata Knight Riders,0.989,Mumbai Indians
1216526,2020/21,2020-10-16,2,17,Mumbai Indians,Kolkata Knight Riders,0.989,Mumbai Indians
1216527,2020/21,2020-09-27,2,18,Rajasthan Royals,Punjab Kings,0.9009,Rajasthan Royals
1216529,2020/21,2020-10-11,2,15,Mumbai Indians,Delhi Capitals,0.9,Mumbai Indians
1216529,2020/21,2020-10-11,2,16,Mumbai Indians,Delhi Capitals,0.9742,Mumbai Indians
1216529,2020/21,2020-10-11,2,17,Mumbai Indians,Delhi Capitals,0.9742,Mumbai Indians
1216529,2020/21,2020-10-11,2,18,Mumbai Indians,Delhi Capitals,0.9742,Mumbai Indians
1216529,2020/21,2020-10-11,2,19,Mumbai Indians,Delhi Capitals,0.9742,Mumbai Indians
1216530,2020/21,2020-11-01,2,1,Rajasthan Royals,Kolkata Knight Riders,0.8557,Kolkata Knight Riders
1216530,2020/21,2020-11-01,2,2,Rajasthan Royals,Kolkata Knight Riders,0.8557,Kolkata Knight Riders
1216531,2020/21,2020-10-15,2,12,Punjab Kings,Royal Challengers Bengaluru,0.8696,Punjab Kings
1216531,2020/21,2020-10-15,2,13,Punjab Kings,Royal Challengers Bengaluru,0.9646,Punjab Kings
1216531,2020/21,2020-10-15,2,14,Punjab Kings,Royal Challengers Bengaluru,0.8696,Punjab Kings
1216531,2020/21,2020-10-15,2,15,Punjab Kings,Royal Challengers Bengaluru,0.8696,Punjab Kings
1216531,2020/21,2020-10-15,2,17,Punjab Kings,Royal Challengers Bengaluru,1.0,Punjab Kings
1216531,2020/21,2020-10-15,2,18,Punjab Kings,Royal Challengers Bengaluru,1.0,Punjab Kings
1216531,2020/21,2020-10-15,2,19,Punjab Kings,Royal Challengers Bengaluru,1.0,Punjab Kings
1216531,2020/21,2020-10-15,2,20,Punjab Kings,Royal Challengers Bengaluru,0.9789,Punjab Kings
1216533,2020/21,2020-10-19,2,15,Rajasthan Royals,Chennai Super Kings,0.9109,Rajasthan Royals
1216533,2020/21,2020-10-19,2,16,Rajasthan Royals,Chennai Super Kings,0.94,Rajasthan Royals
1216533,2020/21,2020-10-19,2,17,Rajasthan Royals,Chennai Super Kings,0.9789,Rajasthan Royals
1216533,2020/21,2020-10-19,2,18,Rajasthan Royals,Chennai Super Kings,0.9789,Rajasthan Royals
1216535,2020/21,2020-10-31,2,9,Mumbai Indians,Delhi Capitals,0.8971,Mumbai Indians
1216535,2020/21,2020-10-31,2,10,Mumbai Indians,Delhi Capitals,0.8971,Mumbai Indians
1216535,2020/21,2020-10-31,2,11,Mumbai Indians,Delhi Capitals,0.9646,Mumbai Indians
1216535,2020/21,2020-10-31,2,12,Mumbai Indians,Delhi Capitals,0.9646,Mumbai Indians
1216535,2020/21,2020-10-31,2,13,Mumbai Indians,Delhi Capitals,1.0,Mumbai Indians
1216535,2020/21,2020-10-31,2,14,Mumbai Indians,Delhi Capitals,1.0,Mumbai Indians
1216535,2020/21,2020-10-31,2,15,Mumbai Indians,Delhi Capitals,1.0,Mumbai Indians
1216536,2020/21,2020-10-29,2,12,Chennai Super Kings,Kolkata Knight Riders,0.8624,Chennai Super Kings
1216536,2020/21,2020-10-29,2,13,Chennai Super Kings,Kolkata Knight Riders,0.8624,Chennai Super Kings
1216536,2020/21,2020-10-29,2,20,Chennai Super Kings,Kolkata Knight Riders,0.858,Chennai Super Kings
1216537,2020/21,2020-10-30,2,7,Rajasthan Royals,Punjab Kings,0.8876,Rajasthan Royals
1216537,2020/21,2020-10-30,2,9,Rajasthan Royals,Punjab Kings,0.8876,Rajasthan Royals
1216537,2020/21,2020-10-30,2,10,Rajasthan Royals,Punjab Kings,0.8876,Rajasthan Royals
1216537,2020/21,2020-10-30,2,11,Rajasthan Royals,Punjab Kings,0.92,Rajasthan Royals
1216537,2020/21,2020-10-30,2,12,Rajasthan Royals,Punjab Kings,0.92,Rajasthan Royals
1216537,2020/21,2020-10-30,2,13,Rajasthan Royals,Punjab Kings,0.92,Rajasthan Royals
1216537,2020/21,2020-10-30,2,14,Rajasthan Royals,Punjab Kings,0.92,Rajasthan Royals
1216537,2020/21,2020-10-30,2,15,Rajasthan Royals,Punjab Kings,0.92,Rajasthan Royals
1216537,2020/21,2020-10-30,2,16,Rajasthan Royals,Punjab Kings,0.9683,Rajasthan Royals
1216537,2020/21,2020-10-30,2,17,Rajasthan Royals,Punjab Kings,0.9916,Rajasthan Royals
1216537,2020/21,2020-10-30,2,18,Rajasthan Royals,Punjab Kings,0.9916,Rajasthan Royals
1216541,2020/21,2020-10-25,2,14,Rajasthan Royals,Mumbai Indians,0.9355,Rajasthan Royals
1216541,2020/21,2020-10-25,2,15,Rajasthan Royals,Mumbai Indians,0.9355,Rajasthan Royals
1216541,2020/21,2020-10-25,2,16,Rajasthan Royals,Mumbai Indians,0.989,Rajasthan Royals
1216541,2020/21,2020-10-25,2,17,Rajasthan Royals,Mumbai Indians,0.989,Rajasthan Royals
1216541,2020/21,2020-10-25,2,18,Rajasthan Royals,Mumbai Indians,0.989,Rajasthan Royals
1216541,2020/21,2020-10-25,2,19,Rajasthan Royals,Mumbai Indians,0.989,Rajasthan Royals
1216543,2020/21,2020-10-14,2,11,Rajasthan Royals,Delhi Capitals,0.9109,Delhi Capitals
1216544,2020/21,2020-10-25,2,9,Chennai Super Kings,Royal Challengers Bengaluru,0.8876,Chennai Super Kings
1216544,2020/21,2020-10-25,2,10,Chennai Super Kings,Royal Challengers Bengaluru,0.8876,Chennai Super Kings
1216544,2020/21,2020-10-25,2,11,Chennai Super Kings,Royal Challengers Bengaluru,0.9615,Chennai Super Kings
1216544,2020/21,2020-10-25,2,12,Chennai Super Kings,Royal Challengers Bengaluru,0.9615,Chennai Super Kings
1216544,2020/21,2020-10-25,2,13,Chennai Super Kings,Royal Challengers Bengaluru,0.9615,Chennai Super Kings
1216544,2020/21,2020-10-25,2,14,Chennai Super Kings,Royal Challengers Bengaluru,0.92,Chennai Super Kings
1216544,2020/21,2020-10-25,2,15,Chennai Super Kings,Royal Challengers Bengaluru,1.0,Chennai Super Kings
1216544,2020/21,2020-10-25,2,16,Chennai Super Kings,Royal Challengers Bengaluru,0.9916,Chennai Super Kings
1216544,2020/21,2020-10-25,2,17,Chennai Super Kings,Royal Challengers Bengaluru,0.9916,Chennai Super Kings
1216544,2020/21,2020-10-25,2,18,Chennai Super Kings,Royal Challengers Bengaluru,0.9916,Chennai Super Kings
1216544,2020/21,2020-10-25,2,19,Chennai Super Kings,Royal Challengers Bengaluru,0.9916,Chennai Super Kings
1216545,2020/21,2020-09-26,2,7,Kolkata Knight Riders,Sunrisers Hyderabad,0.879,Kolkata Knight Riders
1216545,2020/21,2020-09-26,2,15,Kolkata Knight Riders,Sunrisers Hyderabad,0.92,Kolkata Knight Riders
1216545,2020/21,2020-09-26,2,16,Kolkata Knight Riders,Sunrisers Hyderabad,0.9683,Kolkata Knight Riders
1216545,2020/21,2020-09-26,2,17,Kolkata Knight Riders,Sunrisers Hyderabad,0.9683,Kolkata Knight Riders
1216545,2020/21,2020-09-26,2,18,Kolkata Knight Riders,Sunrisers Hyderabad,0.9916,Kolkata Knight Riders
1216546,2020/21,2020-10-20,2,11,Punjab Kings,Delhi Capitals,1.0,Punjab Kings
1216546,2020/21,2020-10-20,2,12,Punjab Kings,Delhi Capitals,1.0,Punjab Kings
1216546,2020/21,2020-10-20,2,13,Punjab Kings,Delhi Capitals,0.9868,Punjab Kings
1216546,2020/21,2020-10-20,2,14,Punjab Kings,Delhi Capitals,0.9868,Punjab Kings
1216546,2020/21,2020-10-20,2,15,Punjab Kings,Delhi Capitals,0.9868,Punjab Kings
1237181,2020/21,2020-11-10,2,4,Mumbai Indians,Delhi Capitals,0.9286,Mumbai Indians
1237181,2020/21,2020-11-10,2,5,Mumbai Indians,Delhi Capitals,0.9286,Mumbai Indians
1237181,2020/21,2020-11-10,2,7,Mumbai Indians,Delhi Capitals,0.8971,Mumbai Indians
1237181,2020/21,2020-11-10,2,9,Mumbai Indians,Delhi Capitals,0.8971,Mumbai Indians
1237181,2020/21,2020-11-10,2,10,Mumbai Indians,Delhi Capitals,0.8971,Mumbai Indians
1237181,2020/21,2020-11-10,2,12,Mumbai Indians,Delhi Capitals,0.9571,Mumbai Indians
1237181,2020/21,2020-11-10,2,13,Mumbai Indians,Delhi Capitals,0.9571,Mumbai Indians
1237181,2020/21,2020-11-10,2,14,Mumbai Indians,Delhi Capitals,0.9571,Mumbai Indians
1237181,2020/21,2020-11-10,2,15,Mumbai Indians,Delhi Capitals,0.9571,Mumbai Indians
1237181,2020/21,2020-11-10,2,16,Mumbai Indians,Delhi Capitals,0.965,Mumbai Indians
1237181,2020/21,2020-11-10,2,17,Mumbai Indians,Delhi Capitals,0.989,Mumbai Indians
1254059,2021,2021-04-10,2,11,Delhi Capitals,Chennai Super Kings,0.9646,Delhi Capitals
1254059,2021,2021-04-10,2,12,Delhi Capitals,Chennai Super Kings,0.9646,Delhi Capitals
1254059,2021,2021-04-10,2,13,Delhi Capitals,Chennai Super Kings,0.9646,Delhi Capitals
1254059,2021,2021-04-10,2,14,Delhi Capitals,Chennai Super Kings,0.9646,Delhi Capitals
1254059,2021,2021-04-10,2,15,Delhi Capitals,Chennai Super Kings,0.9646,Delhi Capitals
1254059,2021,2021-04-10,2,17,Delhi Capitals,Chennai Super Kings,0.9789,Delhi Capitals
1254059,2021,2021-04-10,2,18,Delhi Capitals,Chennai Super Kings,0.9789,Delhi Capitals
1254059,2021,2021-04-10,2,19,Delhi Capitals,Chennai Super Kings,0.9789,Delhi Capitals
1254060,2021,2021-04-11,2,20,Sunrisers Hyderabad,Kolkata Knight Riders,0.858,Kolkata Knight Riders
1254062,2021,2021-04-13,2,12,Kolkata Knight Riders,Mumbai Indians,0.9355,Mumbai Indians
1254062,2021,2021-04-13,2,13,Kolkata Knight Riders,Mumbai Indians,0.9355,Mumbai Indians
1254062,2021,2021-04-13,2,14,Kolkata Knight Riders,Mumbai Indians,0.9355,Mumbai Indians
1254063,2021,2021-04-14,2,6,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.8516,Royal Challengers Bengaluru
1254063,2021,2021-04-14,2,8,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.8585,Royal Challengers Bengaluru
1254063,2021,2021-04-14,2,11,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.8624,Royal Challengers Bengaluru
1254063,2021,2021-04-14,2,12,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.8624,Royal Challengers Bengaluru
1254063,2021,2021-04-14,2,13,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.8624,Royal Challengers Bengaluru
1254065,2021,2021-04-16,2,10,Chennai Super Kings,Punjab Kings,0.8585,Chennai Super Kings
1254065,2021,2021-04-16,2,11,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1254065,2021,2021-04-16,2,12,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1254065,2021,2021-04-16,2,13,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1254065,2021,2021-04-16,2,14,Chennai Super Kings,Punjab Kings,1.0,Chennai Super Kings
1254065,2021,2021-04-16,2,15,Chennai Super Kings,Punjab Kings,0.9868,Chennai Super Kings
1254066,2021,2021-04-17,2,5,Sunrisers Hyderabad,Mumbai Indians,0.9286,Mumbai Indians
1254066,2021,2021-04-17,2,7,Sunrisers Hyderabad,Mumbai Indians,0.9322,Mumbai Indians
1254066,2021,2021-04-17,2,8,Sunrisers Hyderabad,Mumbai Indians,0.9322,Mumbai Indians
1254068,2021,2021-04-18,2,4,Delhi Capitals,Punjab Kings,0.8516,Delhi Capitals
1254068,2021,2021-04-18,2,5,Delhi Capitals,Punjab Kings,0.8516,Delhi Capitals
1254068,2021,2021-04-18,2,14,Delhi Capitals,Punjab Kings,0.9,Delhi Capitals
1254068,2021,2021-04-18,2,15,Delhi Capitals,Punjab Kings,0.9,Delhi Capitals
1254068,2021,2021-04-18,2,16,Delhi Capitals,Punjab Kings,0.965,Delhi Capitals
1254068,2021,2021-04-18,2,17,Delhi Capitals,Punjab Kings,1.0,Delhi Capitals
1254070,2021,2021-04-20,2,19,Delhi Capitals,Mumbai Indians,0.9742,Delhi Capitals
1254071,2021,2021-04-21,2,4,Sunrisers Hyderabad,Punjab Kings,0.8516,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,5,Sunrisers Hyderabad,Punjab Kings,0.8516,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,6,Sunrisers Hyderabad,Punjab Kings,0.8516,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,7,Sunrisers Hyderabad,Punjab Kings,0.8585,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,8,Sunrisers Hyderabad,Punjab Kings,0.8585,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,9,Sunrisers Hyderabad,Punjab Kings,0.8585,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,10,Sunrisers Hyderabad,Punjab Kings,0.8585,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,11,Sunrisers Hyderabad,Punjab Kings,1.0,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,12,Sunrisers Hyderabad,Punjab Kings,1.0,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,13,Sunrisers Hyderabad,Punjab Kings,1.0,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,14,Sunrisers Hyderabad,Punjab Kings,1.0,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,15,Sunrisers Hyderabad,Punjab Kings,1.0,Sunrisers Hyderabad
1254071,2021,2021-04-21,2,19,Sunrisers Hyderabad,Punjab Kings,1.0,Sunrisers Hyderabad
1254073,2021,2021-04-22,2,7,Royal Challengers Bengaluru,Rajasthan Royals,0.8876,Royal Challengers Bengaluru
1254073,2021,2021-04-22,2,8,Royal Challengers Bengaluru,Rajasthan Royals,0.8876,Royal Challengers Bengaluru
1254073,2021,2021-04-22,2,9,Royal Challengers Bengaluru,Rajasthan Royals,0.8876,Royal Challengers Bengaluru
1254073,2021,2021-04-22,2,10,Royal Challengers Bengaluru,Rajasthan Royals,0.8876,Royal Challengers Bengaluru
